std,rms,p2p,zcr,speed,pwm,label
0.5249043076627792,0.5301264423382189,3.9585361308329023,56.0,0.37485372338899503,255,tile
0.6241000275095333,0.6242135926968004,7.4262507981820844,58.0,0.37485372338899503,255,tile
0.6242879552896307,0.6242889147637538,7.444952212322346,49.0,0.37485372338899503,255,tile
0.644230924711218,0.6487332868963847,5.982737897222318,59.0,0.37485372338899503,255,tile
1.2402281332220269,1.2421142889938352,15.984544273473482,60.0,0.37485372338899503,255,tile
1.5527206406504392,1.565796666328032,12.643761031415343,57.0,0.37485372338899503,255,tile
1.5688518707278827,1.5745439590629244,15.765052355563414,63.0,0.37485372338899503,255,tile
1.2163756379394421,1.216376641207224,14.787724277713588,58.0,0.37485372338899503,255,tile
0.7485553967902169,0.7530475822050725,7.00666661701049,52.0,0.37485372338899503,255,tile
1.2294389411361393,1.2338535621379791,13.676953553127467,48.0,0.37485372338899503,255,tile
1.0925293734050388,1.0937747830250149,12.914153454271005,50.0,0.37485372338899503,255,tile
0.348207346207447,0.3502256830734058,2.4933069519882363,49.0,0.37485372338899503,255,tile
0.3234550978477195,0.32675928935078585,2.0099417473856764,48.0,0.37485372338899503,255,tile
0.2321241277426633,0.2321267991759822,2.0413060033998622,56.0,0.37485372338899503,255,tile
0.2621343988524713,0.26431505366730684,2.070149538854105,58.0,0.37485372338899503,255,tile
0.2606108207345714,0.26285509590027445,2.1389656621459885,57.0,0.37485372338899503,255,tile
0.14840119018127299,0.14843510230213738,1.2575655496921385,49.0,0.1763143468192961,120,mat
0.11716979499770498,0.11716986027270458,0.7643978618016511,54.0,0.1763143468192961,120,mat
0.13655113846137432,0.13669033288597293,0.9892242262741231,52.0,0.1763143468192961,120,mat
0.14080023273143258,0.14143572662672746,0.9892242262741231,47.0,0.1763143468192961,120,mat
0.15488281231075973,0.1555479949521176,1.1607227400048714,52.0,0.1763143468192961,120,mat
0.17724971508084533,0.1775710780208068,1.2031364015007835,55.0,0.1763143468192961,120,mat
0.17071191205284683,0.17075347247036676,1.1409482737424668,59.0,0.1763143468192961,120,mat
0.1301978533011583,0.13029314363984512,0.995706597250992,59.0,0.1763143468192961,120,mat
0.08214859421105125,0.08216723240575186,0.5185317808969732,58.0,0.1763143468192961,120,mat
0.11315124665915945,0.11318390798313678,0.9883728641203273,52.0,0.1763143468192961,120,mat
0.13093850139724117,0.13094280058892369,1.0354297788390028,48.0,0.1763143468192961,120,mat
0.1114652734566739,0.11158597428868529,0.944711024598476,47.0,0.1763143468192961,120,mat
0.11461774899759297,0.11464491057727268,0.8198954000593126,58.0,0.1763143468192961,120,mat
0.1715800181376857,0.17209682685616132,1.4207724076407438,60.0,0.1763143468192961,120,mat
0.2039287731544286,0.2046218945235007,1.5839081549756049,49.0,0.1763143468192961,120,mat
0.17142769303491492,0.17148970122064958,1.5839081549756049,58.0,0.1763143468192961,120,mat
0.1288017363015491,0.12892353266869264,0.9050864181880165,58.0,0.1763143468192961,120,mat
0.19792801767605162,0.19806628873588417,1.5813923539858852,50.0,0.22042070183560997,150,mat
0.22652402845346511,0.22698579831722487,2.175936790860316,48.0,0.22042070183560997,150,mat
0.25602571245566347,0.25603440294818913,2.175936790860316,55.0,0.22042070183560997,150,mat
0.2879021279569913,0.2885022773834043,2.4239390824528435,60.0,0.22042070183560997,150,mat
0.3322924545679341,0.33251470021389024,2.4239390824528435,53.0,0.22042070183560997,150,mat
0.24844887747531325,0.24847266754113168,2.204690158092234,44.0,0.22042070183560997,150,mat
0.15602241029139727,0.15634934187710092,1.150870361954187,44.0,0.22042070183560997,150,mat
0.19467940081011031,0.1961799161532297,1.67081745900032,51.0,0.22042070183560997,150,mat
0.20550588087332358,0.20630791760772454,1.67081745900032,52.0,0.22042070183560997,150,mat
0.20970336109385385,0.20995461084123138,1.5972963162299134,56.0,0.22042070183560997,150,mat
0.2362822981226157,0.2368198170487123,2.0483719479088247,52.0,0.22042070183560997,150,mat
0.2622757614630841,0.2625178155858149,2.1860962974691986,59.0,0.22042070183560997,150,mat
0.24523675919596427,0.2452774866740791,2.081695376727989,60.0,0.22042070183560997,150,mat
0.2102129824572798,0.21068247843799162,1.737325492244576,46.0,0.22042070183560997,150,mat
0.19285692629108017,0.19295956854212445,1.737325492244576,58.0,0.22042070183560997,150,mat
0.20510457350042913,0.20572961286357758,1.7981193623781238,62.0,0.22042070183560997,150,mat
0.25807859673587896,0.25808388752511474,1.9668281985173586,49.0,0.22042070183560997,150,mat
0.2691619894209427,0.2691622648325726,2.183493553248237,54.0,0.26453153025316295,180,mat
0.2893730391117784,0.28963229385016026,2.4473219206836028,59.0,0.26453153025316295,180,mat
0.32920028570825627,0.3292950462649376,2.570065035996004,58.0,0.26453153025316295,180,mat
0.2907422630903775,0.2932113057355004,2.0661252218302515,52.0,0.26453153025316295,180,mat
0.2684763517084045,0.2685691834361104,2.3089539813999505,52.0,0.26453153025316295,180,mat
